0.3356144428253174,0.32934939391454726,-0.1665140764476991,0.9442081215114179,0.3770451770451775,30.0,3.692307692307679;0.3356144428253174,0,-0.6357289997711142,-0.9442081215114179,0.00586080586080584,30.0,-0.6681318681318658
0.3670964241027832,0.35890682821561287,-0.15239948119325497,0.9333733918749819,0.4747252747252748,30.0,3.481318681318669;0.3670964241027832,0,-0.6357289997711142,-0.9333733918749819,0.009768009768009733,30.0,-0.7384615384615358
0.39833927154541016,0.3878881737991527,-0.13561455710688897,0.9217064416758507,0.5958485958485955,30.0,4.184615384615398;0.39833927154541016,0,-0.6357289997711142,-0.9217064416758507,-0.013675213675213627,30.0,-0.7384615384615358
0.42960500717163086,0.41651173496623994,-0.11425192645151405,0.9091303397398047,0.752136752136753,30.0,3.1999999999999886;0.42960500717163086,0,-0.6357289997711142,-0.9091303397398047,-0.013675213675213627,30.0,-0.5978021978021957
0.4614071846008301,0.44520857827948074,-0.08869306477454764,0.8954268936246909,0.8380952380952387,30.0,4.254945054945068;0.4614071846008301,0,-0.6357289997711142,-0.8954268936246909,-0.00586080586080584,30.0,-0.5978021978021957
0.492664098739624,0.4729748371328512,-0.060845349813076766,0.8810759351152163,0.9045177045177049,30.0,4.184615384615398;0.492664098739624,0,-0.6357289997711142,-0.8810759351152163,0.0019536019536019467,30.0,-0.7384615384615358
0.5239222049713135,0.5002800718968378,-0.03147173266193626,0.8658636438047822,0.9748473748473749,30.0,2.637362637362628;0.5239222049713135,0,-0.6357289997711142,-0.8658636438047822,-0.0019536019536019467,30.0,-0.5978021978021957
0.5557608604431152,0.5275898032404961,0.0005722133211261138,0.8494992639882948,1.0529914529914528,30.0,2.8483516483516382;0.5557608604431152,0,-0.6357289997711142,-0.8494992639882948,-0.00586080586080584,30.0,-0.7384615384615358
0.5875577926635742,0.554330036334902,0.03490501258869294,0.8322969487009707,1.08034188034188,30.0,3.2703296703296587;0.5875577926635742,0,-0.6357289997711142,-0.8322969487009707,0.00586080586080584,30.0,-0.5978021978021957
0.6187989711761475,0.580057250223829,0.070382238498512,0.8145757094725881,1.1272283272283268,30.0,3.551648351648339;0.6187989711761475,0,-0.6357289997711142,-0.8145757094725881,0.013675213675213627,30.0,-0.38681318681318544
