3.078818321228027344e-02,4.330945143670230646e-01,-2.231552650807637761e-01,0.000000000000000000e+00,2.508201724269483179e-01,-5.860805860805839984e-03,5.309890109890119447e+00
6.273746490478515625e-02,4.261383917580682801e-01,-2.103297123263443702e-01,0.000000000000000000e+00,2.431906614785983578e-01,-4.161172161172164152e-01,-4.184615384615398170e+00
9.348273277282714844e-02,4.199804932476307040e-01,-1.892120668995747323e-01,0.000000000000000000e+00,2.386129549095894475e-01,1.367521367521362663e-02,9.248351648351643917e+00
1.240887641906738281e-01,4.145651094702751949e-01,-1.644417822546952179e-01,0.000000000000000000e+00,2.386129549095894475e-01,5.860805860805839984e-03,8.263736263736262799e+00
1.539340019226074219e-01,4.100121438316465250e-01,-1.411497164559842865e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.758241758241751995e-02,8.545054945054943119e+00
1.855657100677490234e-01,4.058749075918000604e-01,-1.216342292367863648e-01,0.000000000000000000e+00,2.393759060044242659e-01,5.860805860805839984e-03,8.123076923076922640e+00
2.167387008666992188e-01,4.022766041675822635e-01,-1.108189049733182552e-01,0.000000000000000000e+00,2.393759060044242659e-01,1.367521367521362663e-02,7.982417582417582480e+00
2.469258308410644531e-01,3.989678398467831344e-01,-1.100614889709658900e-01,0.000000000000000000e+00,2.393759060044242659e-01,1.953601953601946661e-03,7.912087912087912400e+00
2.778859138488769531e-01,3.954392422848034827e-01,-1.195797115738576749e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.367521367521362663e-02,7.841758241758242320e+00
3.096764087677001953e-01,3.913498973589581431e-01,-1.392021900525071409e-01,0.000000000000000000e+00,2.393759060044242659e-01,-5.860805860805839984e-03,7.490109890109891921e+00
3.406183719635009766e-01,3.866466149590863655e-01,-1.658292357090840607e-01,0.000000000000000000e+00,2.393759060044242659e-01,1.953601953601946661e-03,7.490109890109891921e+00
3.706705570220947266e-01,3.812139073810121292e-01,-1.962452433212870939e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.953601953601946661e-03,7.279120879120881682e+00
4.004728794097900391e-01,3.748903794637916120e-01,-2.282050390581351340e-01,0.000000000000000000e+00,2.393759060044242659e-01,1.953601953601946661e-03,6.927472527472531283e+00
4.306025505065917969e-01,3.675332742209294623e-01,-2.598630978546562775e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.953601953601946661e-03,6.505494505494510804e+00
4.616148471832275391e-01,3.590029145737803074e-01,-2.896480670603945873e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.367521367521362663e-02,6.153846153846160405e+00
4.920754432678222656e-01,3.497861424373677752e-01,-3.147543085050971690e-01,0.000000000000000000e+00,2.393759060044242659e-01,-5.860805860805839984e-03,5.802197802197810006e+00
5.217902660369873047e-01,3.401253176392129429e-01,-3.347331444861438299e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.367521367521362663e-02,5.239560439560449367e+00
5.528502464294433594e-01,3.294639882221901406e-01,-3.510373679110621592e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.367521367521362663e-02,4.606593406593418649e+00
5.834789276123046875e-01,3.185157822302483455e-01,-3.633246500986371252e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.953601953601946661e-03,3.903296703296689429e+00
6.142137050628662109e-01,3.071946298752554760e-01,-3.730475427453324722e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.953601953601946661e-03,3.410989010988998871e+00
6.449022293090820312e-01,2.956159181621585419e-01,-3.814295116371641536e-01,0.000000000000000000e+00,2.393759060044242659e-01,-1.367521367521362663e-02,2.848351648351638232e+00
6.758010387420654297e-01,2.837035181760336200e-01,-3.896771648410278788e-01,0.000000000000000000e+00,2.389944304570068567e-01,-5.274725274725255986e-02,2.567032967032957913e+00
7.063598632812500000e-01,2.716637950325674344e-01,-3.984359462293173282e-01,0.000000000000000000e+00,2.347981994354153557e-01,-1.660561660561663544e-01,2.074725274725267354e+00
7.370414733886718750e-01,2.592921658149865416e-01,-4.081794206360990218e-01,0.000000000000000000e+00,2.294575417715716270e-01,-2.168498168498169676e-01,2.285714285714277594e+00
7.679488658905029297e-01,2.465132230928066270e-01,-4.188518178390731594e-01,0.000000000000000000e+00,2.218280308232234432e-01,-2.637362637362636875e-01,2.567032967032957913e+00
7.986907958984375000e-01,2.334680352003746795e-01,-4.298484933632883975e-01,0.000000000000000000e+00,2.138170443274578503e-01,-2.598290598290597941e-01,1.863736263736257115e+00
8.295173645019531250e-01,2.200502789317300423e-01,-4.405714093973172041e-01,0.000000000000000000e+00,2.054245822842748481e-01,-2.754578754578753674e-01,1.863736263736257115e+00
8.604681491851806641e-01,2.062599611264581967e-01,-4.503171478162600327e-01,0.000000000000000000e+00,1.962691691462570276e-01,-3.145299145299143007e-01,1.652747252747246876e+00
