0.36031389236450195,1.0471975511965976,0.41332875562676463,0,2.061050061050061,30.0,2.2153846153846075;0.36031389236450195,0,-0.5937666895551992,0,0.009768009768009733,30.0,-0.5274725274725256
0.39228200912475586,1.0471975511965976,0.4785610742351416,0,2.053235653235653,30.0,1.723076923076917;0.39228200912475586,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
0.4240083694458008,1.0471975511965976,0.5415045395590141,0,1.8852258852258856,30.0,1.723076923076917;0.4240083694458008,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
0.4556567668914795,1.0471975511965976,0.5991073472190429,0,1.7211233211233203,30.0,2.1450549450549374;0.4556567668914795,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.1758241758241752
0.48775196075439453,1.0471975511965976,0.6509880216678106,0,1.5687423687423685,30.0,1.0197802197802162;0.48775196075439453,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.4571428571428555
0.51943039894104,1.0471975511965976,0.6971465629053171,0,1.330402930402931,30.0,1.1604395604395563;0.51943039894104,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.03516483516483504
0.550767183303833,1.0471975511965976,0.7360570687418928,0,1.084249084249084,30.0,1.3714285714285666;0.550767183303833,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
0.5828826427459717,1.0471975511965976,0.7661936369878699,0,0.8498168498168504,30.0,0.879120879120876;0.5828826427459717,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.1758241758241752
0.6141407489776611,1.0471975511965976,0.7894636453803319,0,0.576312576312576,30.0,0.5978021978021957;0.6141407489776611,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
0.6455142498016357,1.0471975511965976,0.8043411917296108,0,0.3770451770451775,30.0,1.3714285714285666;0.6455142498016357,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.03516483516483504
0.6766471862792969,1.0471975511965976,0.8104448004882894,0,0.0879120879120876,30.0,1.3714285714285666;0.6766471862792969,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
0.7083911895751953,1.0471975511965976,0.810063324940872,0,-0.0840048840048837,30.0,1.3010989010988965;0.7083911895751953,0,-0.5937666895551992,0,0.009768009768009733,30.0,-0.5274725274725256
0.7404649257659912,1.0471975511965976,0.805485618371863,0,-0.2051282051282053,30.0,1.3010989010988965;0.7404649257659912,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.1758241758241752
0.7721214294433594,1.0471975511965976,0.7974746318760975,0,-0.3184371184371182,30.0,1.5120879120879067;0.7721214294433594,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.24615384615384528
0.8086764812469482,1.0471975511965976,0.78679331654841,0,-0.3731379731379727,30.0,1.8637362637362571;0.8086764812469482,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.03516483516483504
0.8399293422698975,1.0471975511965976,0.7707713435568788,0,-0.45909645909645924,30.0,2.3560439560439477;0.8399293422698975,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.4571428571428555
0.8717074394226074,1.0471975511965976,0.7562752727550173,0,-0.5020757020757021,30.0,1.723076923076917;0.8717074394226074,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.24615384615384528
0.9029629230499268,1.0471975511965976,0.7394903486686495,0,-0.5684981684981683,30.0,2.496703296703288;0.9029629230499268,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.6681318681318658
0.9344809055328369,1.0471975511965976,0.7219424734874487,0,-0.5880341880341877,30.0,2.4263736263736178;0.9344809055328369,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.31648351648351536
0.9661166667938232,1.0471975511965976,0.7032501716639956,0,-0.5958485958485955,30.0,2.496703296703288;0.9661166667938232,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
0.9973711967468262,1.0471975511965976,0.6837949187457077,0,-0.6036630036630033,30.0,2.9186813186813083;0.9973711967468262,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.31648351648351536
