0.074359,0.0717,0.074234,0.082052,0.094624,0.11085,0.12918,0.14777,0.16464,0.17792,0.18596,0.18755,0.18198,0.16911,0.14937,0.12372,0.093518,0.060424,0.026221,-0.0073253,-0.038609,-0.066301,-0.089429,-0.10742,-0.12009,-0.12763,-0.13053,-0.1295,-0.12539,-0.11908,-0.11145,-0.10328,-0.095254,-0.087911,-0.081669,-0.076832,-0.073611,-0.072143,-0.072503,-0.074712,-0.078733,-0.084456,-0.091679,-0.1001,-0.10929,-0.11871,-0.12774,-0.13567,-0.14178,-0.14543,-0.14606,-0.14334,-0.13716,-0.1277,-0.11544,-0.10113,-0.085738,-0.070372,-0.056172,-0.044193,-0.035288,-0.030006,-0.02851,-0.030543,-0.035422,-0.042092,-0.049215,-0.055291,-0.058815,-0.058426,-0.053058,-0.042066,-0.025305,-0.0031677,0.023431,0.05313,0.084237,0.11488,0.14319,0.16746,0.18632,0.19884,0.20461,0.2038,0.19708,0.18556,0.17067,0.15399,0.13709,0.12136,0.10793,0.097512,0.090367,0.086334,0.084858,0.085091,0.08601,0.086555,0.085757,0.082853,0.077368,0.069152,0.058381,0.04551,0.031199,0.016202,0.0012657,-0.012978,-0.026096,-0.037904,-0.048479,-0.058131,-0.067341,-0.076661,-0.086608,-0.097555,-0.10963,-0.12265,-0.1361,-0.14914,-0.16067,-0.16944,-0.17418,-0.17373,-0.16724
-0.49748,-0.455,-0.41181,-0.37059,-0.33388,-0.304,-0.28285,-0.27188,-0.27193,-0.28326,-0.30552,-0.33778,-0.37867,-0.42642,-0.47904,-0.53446,-0.59065,-0.64582,-0.69844,-0.7474,-0.79202,-0.83206,-0.86766,-0.89928,-0.92759,-0.95334,-0.97725,-0.99988,-1.0215,-1.0421,-1.0614,-1.0785,-1.0927,-1.1026,-1.1073,-1.1056,-1.0967,-1.0804,-1.0566,-1.0259,-0.9896,-0.94929,-0.90701,-0.86504,-0.82569,-0.79112,-0.76312,-0.74295,-0.73119,-0.72764,-0.73134,-0.74062,-0.75319,-0.76639,-0.77739,-0.78346,-0.78226,-0.77205,-0.75189,-0.72181,-0.68279,-0.63677,-0.58648,-0.53518,-0.48644,-0.44374,-0.41016,-0.38799,-0.37852,-0.38172,-0.39623,-0.41929,-0.44685,-0.47385,-0.49451,-0.50274,-0.49261,-0.45879,-0.39699,-0.30436,-0.17974,-0.023827,0.16076,0.36961,0.59677,0.83507,1.0766,1.3131,1.5366,1.7398,1.9167,2.0626,2.1747,2.2519,2.2951,2.3066,2.2903,2.2511,2.1945,2.1261,2.0515,1.9756,1.9023,1.8345,1.7738,1.7207,1.6744,1.6331,1.5945,1.5557,1.5137,1.4659,1.41,1.3443,1.2682,1.1816,1.0857,0.98213,0.87341,0.76237,0.6521,0.54565,0.4458,0.35492,0.27474
1.5121,0.96255,0.4201,-0.09024,-0.55056,-0.94938,-1.2809,-1.5439,-1.7411,-1.8778,-1.9611,-1.9992,-2.0005,-1.9732,-1.9245,-1.861,-1.7877,-1.7087,-1.6269,-1.5441,-1.4615,-1.3796,-1.2984,-1.2182,-1.1389,-1.0606,-0.98399,-0.90958,-0.83835,-0.77142,-0.71001,-0.65535,-0.60855,-0.5705,-0.5418,-0.52268,-0.51297,-0.5121,-0.51912,-0.53278,-0.55162,-0.57403,-0.59841,-0.62327,-0.64728,-0.66945,-0.68908,-0.70588,-0.71994,-0.73171,-0.74192,-0.75155,-0.7617,-0.77353,-0.78812,-0.8064,-0.82908,-0.85658,-0.889,-0.92614,-0.96749,-1.0123,-1.0596,-1.1085,-1.1578,-1.2068,-1.2545,-1.3007,-1.3451,-1.3877,-1.4292,-1.4701,-1.5114,-1.5541,-1.5992,-1.6477,-1.7003,-1.7572,-1.8184,-1.8832,-1.9504,-2.0183,-2.0846,-2.1464,-2.2008,-2.2442,-2.2733,-2.2846,-2.275,-2.2417,-2.1825,-2.0957,-1.9805,-1.8367,-1.6649,-1.4663,-1.2429,-0.99714,-0.7318,-0.45,-0.15495,0.15008,0.46193,0.77757,1.0942,1.4091,1.7198,2.024,2.3194,2.6037,2.8746,3.1297,3.3669,3.584,3.7792,3.9514,4.1005,4.228,4.3371,4.4339,4.5275,4.6307,4.7605,4.9385,5.1915
0.70555,0.73021,0.323,-0.28847,-0.94206,-1.53,-1.9886,-2.2881,-2.4245,-2.4115,-2.2739,-2.0426,-1.7503,-1.4277,-1.1023,-0.79605,-0.52536,-0.30073,-0.12723,-0.0052323,0.068746,0.10097,0.099512,0.073265,0.031146,-0.018596,-0.068879,-0.11411,-0.15034,-0.17526,-0.1881,-0.18937,-0.18062,-0.16411,-0.14249,-0.11852,-0.094796,-0.073572,-0.056619,-0.045153,-0.039827,-0.040774,-0.047692,-0.059955,-0.076741,-0.097161,-0.12037,-0.14566,-0.17252,-0.20069,-0.23012,-0.26097,-0.29354,-0.32819,-0.36528,-0.40508,-0.4477,-0.49309,-0.54099,-0.59097,-0.64247,-0.69492,-0.74783,-0.80095,-0.85435,-0.90861,-0.96494,-1.0252,-1.0919,-1.1683,-1.2584,-1.3662,-1.4964,-1.6534,-1.841,-2.0627,-2.3204,-2.6147,-2.9443,-3.3059,-3.6936,-4.0994,-4.5129,-4.9214,-5.3105,-5.6644,-5.9664,-6.1999,-6.3489,-6.399,-6.3381,-6.1572,-5.8515,-5.4203,-4.8678,-4.2035,-3.4416,-2.6009,-1.7044,-0.77806,0.15014,1.0515,1.8981,2.6643,3.3283,3.8738,4.2906,4.5762,4.7359,4.783,4.7385,4.6295,4.4882,4.3488,4.2455,4.2082,4.2597,4.4108,4.6572,4.9748,5.3169,5.6112,5.7579,5.6294,5.0707
-0.52377,-0.44664,-0.41821,-0.42476,-0.45226,-0.48712,-0.51681,-0.53041,-0.51902,-0.47611,-0.39766,-0.2822,-0.13071,0.053582,0.26554,0.49848,0.74466,0.99572,1.2432,1.4789,1.6956,1.8869,2.0479,2.1753,2.2672,2.3237,2.346,2.337,2.3005,2.2412,2.1642,2.0749,1.9787,1.8802,1.7837,1.6924,1.6088,1.5341,1.4685,1.4114,1.3612,1.3157,1.2722,1.228,1.18,1.1257,1.0628,0.9898,0.90569,0.81042,0.7047,0.59002,0.46856,0.3431,0.21679,0.093018,-0.024793,-0.13341,-0.22997,-0.31211,-0.37814,-0.42713,-0.45891,-0.47415,-0.47423,-0.4612,-0.43768,-0.40663,-0.37125,-0.33479,-0.30032,-0.27066,-0.24814,-0.23459,-0.23117,-0.23841,-0.25619,-0.28376,-0.31987,-0.36284,-0.41069,-0.46133,-0.51264,-0.56262,-0.60956,-0.65209,-0.68925,-0.72056,-0.74598,-0.76592,-0.78112,-0.79265,-0.80171,-0.80959,-0.81749,-0.82649,-0.83739,-0.85068,-0.86648,-0.88458,-0.90439,-0.9251,-0.94567,-0.965,-0.98204,-0.99588,-1.0059,-1.0118,-1.0137,-1.0123,-1.0085,-1.0035,-0.99902,-0.99648,-0.99722,-1.0022,-1.0115,-1.0243,-1.0387,-1.0512,-1.0568,-1.0487,-1.0186,-0.95657,-0.85124
-1.3676,-1.4319,-1.4889,-1.5373,-1.5764,-1.6073,-1.632,-1.654,-1.6771,-1.7057,-1.7437,-1.7942,-1.859,-1.9381,-2.0295,-2.1293,-2.2316,-2.3291,-2.4136,-2.4764,-2.5094,-2.5052,-2.4582,-2.3646,-2.2231,-2.0342,-1.801,-1.5281,-1.2216,-0.88845,-0.53606,-0.17167,0.198,0.56697,0.93023,1.2838,1.6245,1.9501,2.2591,2.5501,2.8225,3.0755,3.309,3.5227,3.7169,3.8921,4.0491,4.1892,4.3139,4.4248,4.5233,4.6104,4.6861,4.7496,4.7984,4.8291,4.8365,4.8145,4.7562,4.6547,4.5037,4.2979,4.0342,3.7123,3.3346,2.9069,2.4382,1.9402,1.4268,0.91334,0.41524,-0.052644,-0.47724,-0.84811,-1.1581,-1.4038,-1.5855,-1.707,-1.7751,-1.7987,-1.7881,-1.7541,-1.7066,-1.6545,-1.6046,-1.5612,-1.5267,-1.5008,-1.4818,-1.4666,-1.4514,-1.4325,-1.4066,-1.3716,-1.3265,-1.2716,-1.2085,-1.1395,-1.0677,-0.99647,-0.92864,-0.86665,-0.81212,-0.76573,-0.7273,-0.69589,-0.6701,-0.64831,-0.62901,-0.61104,-0.59379,-0.57724,-0.562,-0.54913,-0.53995,-0.53581,-0.53781,-0.5466,-0.56226,-0.5842,-0.61127,-0.64186,-0.67415,-0.70638,-0.7371
-1.6037,-1.3984,-1.3753,-1.4551,-1.5869,-1.742,-1.9081,-2.0837,-2.2738,-2.4856,-2.7258,-2.9985,-3.3033,-3.6352,-3.9844,-4.3368,-4.6751,-4.9797,-5.2308,-5.4089,-5.497,-5.4812,-5.352,-5.1048,-4.7401,-4.2637,-3.6863,-3.0231,-2.2926,-1.516,-0.71564,0.085596,0.86583,1.605,2.286,2.8951,3.4225,3.8626,4.2143,4.4803,4.6669,4.7834,4.8414,4.8538,4.834,4.7953,4.7495,4.7068,4.6751,4.6593,4.6614,4.6805,4.7128,4.7518,4.7894,4.8158,4.8205,4.7932,4.7241,4.6048,4.429,4.1927,3.8947,3.5368,3.1236,2.6627,2.1639,1.6393,1.1023,0.56728,0.048633,-0.43969,-0.88491,-1.276,-1.6043,-1.8635,-2.0504,-2.1646,-2.2086,-2.1873,-2.1083,-1.9807,-1.8149,-1.6222,-1.4139,-1.2009,-0.99299,-0.79871,-0.62477,-0.47594,-0.35492,-0.26242,-0.19732,-0.15694,-0.13739,-0.13403,-0.14187,-0.15602,-0.1721,-0.18656,-0.1969,-0.20183,-0.20123,-0.19604,-0.18806,-0.17959,-0.17305,-0.17059,-0.17366,-0.18272,-0.19697,-0.21429,-0.23135,-0.24393,-0.24744,-0.23774,-0.21204,-0.17009,-0.11539,-0.056468,-0.0080751,0.00776,-0.039007,-0.18678,-0.48216
0.86015,0.89243,0.91435,0.93071,0.94479,0.95864,0.97327,0.98895,1.0054,1.0219,1.0376,1.0516,1.063,1.0712,1.0755,1.0758,1.0719,1.0641,1.0525,1.0379,1.0207,1.0016,0.98141,0.96076,0.94031,0.92059,0.90207,0.88507,0.86982,0.85642,0.84487,0.83506,0.82685,0.82002,0.81432,0.80951,0.80535,0.80162,0.79815,0.7948,0.7915,0.78822,0.78496,0.78177,0.77875,0.77598,0.77358,0.77167,0.77033,0.76966,0.76973,0.77056,0.77218,0.77459,0.77775,0.78163,0.78618,0.79136,0.79712,0.80342,0.81025,0.8176,0.82548,0.83391,0.84292,0.85253,0.86278,0.87368,0.88521,0.89735,0.91,0.92306,0.93635,0.94969,0.96281,0.97544,0.98727,0.99797,1.0072,1.0147,1.0201,1.0233,1.024,1.0221,1.0176,1.0105,1.0011,0.98946,0.97598,0.96099,0.94492,0.92822,0.91134,0.89474,0.87883,0.86398,0.85046,0.83851,0.82822,0.81962,0.81265,0.80715,0.8029,0.79963,0.79705,0.79486,0.79279,0.79064,0.78826,0.78559,0.78269,0.7797,0.77683,0.77441,0.77274,0.77218,0.77298,0.77532,0.77918,0.78433,0.79025,0.79611,0.80071,0.80248,0.7995
-0.13171,-0.090697,-0.069025,-0.056418,-0.045993,-0.03363,-0.017367,0.0031525,0.027181,0.053301,0.079785,0.10488,0.12702,0.14498,0.15793,0.16551,0.16778,0.16515,0.15836,0.14837,0.13623,0.12304,0.10983,0.09751,0.086795,0.078196,0.071987,0.06821,0.066697,0.067096,0.068916,0.071571,0.074431,0.076873,0.07832,0.078281,0.07638,0.072373,0.066156,0.057766,0.047366,0.035226,0.021701,0.0072026,-0.0078358,-0.022984,-0.037843,-0.052068,-0.065386,-0.0776,-0.088601,-0.098358,-0.10691,-0.11435,-0.12081,-0.12643,-0.13137,-0.13572,-0.13956,-0.14292,-0.14574,-0.14791,-0.14926,-0.14957,-0.14857,-0.14599,-0.14157,-0.13506,-0.12629,-0.11515,-0.10163,-0.085818,-0.067936,-0.048305,-0.027356,-0.0056105,0.016338,0.037852,0.058283,0.077002,0.093434,0.10709,0.1176,0.12471,0.12836,0.1286,0.12566,0.11994,0.11191,0.1022,0.091448,0.080356,0.069589,0.059761,0.051387,0.044858,0.040409,0.038109,0.037854,0.039376,0.042262,0.045984,0.049933,0.053473,0.055982,0.056905,0.0558,0.052372,0.046506,0.03828,0.027958,0.015976,0.0029013,-0.010617,-0.023917,-0.036397,-0.047593,-0.057251,-0.06539,-0.072335,-0.078726,-0.08548,-0.093708,-0.10456,-0.11904
1.3576,1.162,0.98408,0.82614,0.68923,0.57317,0.47685,0.39845,0.33568,0.28601,0.24686,0.21581,0.19068,0.16963,0.15124,0.13445,0.1186,0.10334,0.088596,0.074453,0.061126,0.048866,0.037911,0.028441,0.020552,0.014246,0.0094332,0.0059479,0.0035706,0.002056,0.0011606,0.00066694,0.00040304,0.00025377,0.00016447,0.00013652,0.00021641,0.00047976,0.001013,0.0018948,0.0031798,0.004887,0.0069929,0.0094316,0.012101,0.014876,0.017619,0.020203,0.022526,0.024525,0.026187,0.027553,0.028718,0.029818,0.031017,0.03249,0.034397,0.036865,0.039967,0.043708,0.048022,0.052773,0.057767,0.062775,0.067565,0.071938,0.075766,0.079033,0.081868,0.084577,0.08765,0.091771,0.097797,0.10673,0.11966,0.13774,0.16207,0.19365,0.23331,0.28163,0.33887,0.40498,0.47951,0.56166,0.65031,0.74401,0.84112,0.93985,1.0384,1.1349,1.2278,1.3157,1.3975,1.4726,1.5407,1.6017,1.6563,1.7051,1.7492,1.7898,1.8281,1.8654,1.9027,1.9411,1.9812,2.0234,2.0678,2.1143,2.1627,2.2123,2.2626,2.313,2.3629,2.4119,2.4596,2.5058,2.5504,2.5932,2.634,2.6724,2.7077,2.7386,2.7633,2.7792,2.7828
