3.747653961181640625e-02,4.349529261632841814e-01,-1.346210689365157920e-01,0.000000000000000000e+00,2.325093461509109005e-01,1.758241758241751995e-02,-7.384615384615358380e-01
6.793618202209472656e-02,4.308812829550913159e-01,-1.322690570977830826e-01,0.000000000000000000e+00,2.279316395819019903e-01,-2.481074481074481142e-01,-4.747252747252758809e+00
9.865069389343261719e-02,4.268879770539696916e-01,-1.273821563818594571e-01,0.000000000000000000e+00,2.264057373922323535e-01,8.791208791208759976e-02,3.692307692307679190e+00
1.297397613525390625e-01,4.230313143101282480e-01,-1.204383563013289860e-01,0.000000000000000000e+00,2.313649195086586730e-01,2.207570207570199727e-01,3.199999999999988631e+00
1.602225303649902344e-01,4.194816658129961739e-01,-1.122873111035144478e-01,0.000000000000000000e+00,2.401388570992590843e-01,3.067155067155074022e-01,3.270329670329658711e+00
1.898820400238037109e-01,4.162781134138329175e-01,-1.036698881097263686e-01,0.000000000000000000e+00,2.496757457846943140e-01,3.262515262515268688e-01,2.707692307692298073e+00
2.211966514587402344e-01,4.131764277608738767e-01,-9.446096305736290111e-02,0.000000000000000000e+00,2.599755855649661385e-01,3.770451770451774820e-01,2.215384615384607514e+00
2.516951560974121094e-01,4.104269537914636001e-01,-8.596508301298518007e-02,0.000000000000000000e+00,2.725642786297406417e-01,4.004884004884008419e-01,2.215384615384607514e+00
2.821476459503173828e-01,4.079263404449483543e-01,-7.846899200512706674e-02,0.000000000000000000e+00,2.847714961470977357e-01,3.887667887667891620e-01,1.934065934065927195e+00
3.137216567993164062e-01,4.055522072581881909e-01,-7.220729622013305482e-02,0.000000000000000000e+00,2.946898603799503746e-01,2.832722832722840423e-01,2.356043956043947674e+00
3.457949161529541016e-01,4.033124886322736469e-01,-6.781272252280019786e-02,0.000000000000000000e+00,3.023193713282985584e-01,2.402930402930394393e-01,1.863736263736257115e+00
3.765811920166015625e-01,4.012625884498584594e-01,-6.571914292584622730e-02,0.000000000000000000e+00,3.099488822766467422e-01,2.285714285714277594e-01,1.512087912087906716e+00
4.069786071777343750e-01,3.992687712518719900e-01,-6.583030966662553607e-02,0.000000000000000000e+00,3.164339665827426984e-01,2.129426129426121861e-01,1.160439560439556317e+00
4.381289482116699219e-01,3.971868833770049179e-01,-6.821672372265297213e-02,0.000000000000000000e+00,3.225375753414212454e-01,1.894993894993888262e-01,1.512087912087906716e+00
4.678032398223876953e-01,3.951030248994928384e-01,-7.255767653364600389e-02,0.000000000000000000e+00,3.274967574578475649e-01,1.465201465201459996e-01,1.301098901098896476e+00
